Day Week Ends On,Sort County x Week,County,Count Confirmed Cases Suppressed if 1-4,Count Probable Cases Suppressed if 1-4,Count Hospitalized Cases Suppressed if 1-4,Count Deceased Cases Suppressed if 1-4
2/6/2021 12:00:00 AM,402,Bamberg,49,15,<5,<5
2/13/2021 12:00:00 AM,403,Bamberg,50,15,5,<5
2/20/2021 12:00:00 AM,404,Bamberg,32,6,<5,
2/27/2021 12:00:00 AM,405,Bamberg,28,5,<5,<5
3/6/2021 12:00:00 AM,406,Bamberg,12,5,<5,<5
3/13/2021 12:00:00 AM,407,Bamberg,<5,<5,<5,<5
3/20/2021 12:00:00 AM,408,Bamberg,<5,<5,<5,
3/27/2021 12:00:00 AM,409,Bamberg,7,<5,<5,
4/3/2021 12:00:00 AM,410,Bamberg,7,<5,<5,
4/10/2021 12:00:00 AM,411,Bamberg,7,<5,<5,
4/17/2021 12:00:00 AM,412,Bamberg,<5,<5,<5,
4/24/2021 12:00:00 AM,413,Bamberg,6,5,<5,
5/1/2021 12:00:00 AM,414,Bamberg,7,<5,<5,
5/8/2021 12:00:00 AM,415,Bamberg,9,<5,<5,
5/15/2021 12:00:00 AM,416,Bamberg,<5,<5,<5,
5/22/2021 12:00:00 AM,417,Bamberg,<5,<5,<5,
5/29/2021 12:00:00 AM,418,Bamberg,5,<5,<5,<5
6/5/2021 12:00:00 AM,419,Bamberg,<5,<5,<5,
6/12/2021 12:00:00 AM,420,Bamberg,6,<5,<5,
6/19/2021 12:00:00 AM,421,Bamberg,<5,<5,<5,<5
6/26/2021 12:00:00 AM,422,Bamberg,<5,<5,<5,
7/10/2021 12:00:00 AM,423,Bamberg,<5,<5,<5,
7/17/2021 12:00:00 AM,424,Bamberg,5,<5,<5,
7/24/2021 12:00:00 AM,425,Bamberg,<5,<5,<5,
7/31/2021 12:00:00 AM,426,Bamberg,12,6,<5,
8/7/2021 12:00:00 AM,427,Bamberg,20,<5,<5,
8/14/2021 12:00:00 AM,428,Bamberg,29,10,<5,<5
8/21/2021 12:00:00 AM,429,Bamberg,36,9,<5,
8/28/2021 12:00:00 AM,430,Bamberg,50,8,<5,<5
9/4/2021 12:00:00 AM,431,Bamberg,85,18,<5,<5
9/11/2021 12:00:00 AM,432,Bamberg,59,16,<5,<5
9/18/2021 12:00:00 AM,433,Bamberg,39,13,<5,<5
9/25/2021 12:00:00 AM,434,Bamberg,37,6,<5,
10/2/2021 12:00:00 AM,435,Bamberg,12,<5,<5,<5
10/9/2021 12:00:00 AM,436,Bamberg,19,5,<5,
10/16/2021 12:00:00 AM,437,Bamberg,20,<5,<5,
10/23/2021 12:00:00 AM,438,Bamberg,16,<5,<5,
10/30/2021 12:00:00 AM,439,Bamberg,11,<5,<5,
11/6/2021 12:00:00 AM,440,Bamberg,5,<5,<5,
11/13/2021 12:00:00 AM,441,Bamberg,8,<5,<5,
11/20/2021 12:00:00 AM,442,Bamberg,<5,<5,<5,
11/27/2021 12:00:00 AM,443,Bamberg,<5,<5,<5,
12/4/2021 12:00:00 AM,444,Bamberg,<5,<5,<5,<5
12/11/2021 12:00:00 AM,445,Bamberg,9,5,<5,
12/18/2021 12:00:00 AM,446,Bamberg,11,<5,<5,
4/4/2020 12:00:00 AM,447,Barnwell,<5,<5,<5,<5
4/11/2020 12:00:00 AM,448,Barnwell,<5,<5,<5,
4/18/2020 12:00:00 AM,449,Barnwell,<5,<5,<5,
4/25/2020 12:00:00 AM,450,Barnwell,8,<5,<5,
5/2/2020 12:00:00 AM,451,Barnwell,10,<5,<5,
5/9/2020 12:00:00 AM,452,Barnwell,8,<5,<5,<5
5/16/2020 12:00:00 AM,453,Barnwell,6,<5,<5,
5/23/2020 12:00:00 AM,454,Barnwell,5,<5,<5,
5/30/2020 12:00:00 AM,455,Barnwell,<5,<5,<5,
6/6/2020 12:00:00 AM,456,Barnwell,9,<5,<5,
6/13/2020 12:00:00 AM,457,Barnwell,<5,<5,<5,
6/20/2020 12:00:00 AM,458,Barnwell,7,<5,<5,
6/27/2020 12:00:00 AM,459,Barnwell,16,<5,<5,
7/4/2020 12:00:00 AM,460,Barnwell,25,<5,<5,
7/11/2020 12:00:00 AM,461,Barnwell,36,<5,<5,
7/18/2020 12:00:00 AM,462,Barnwell,76,<5,5,<5
7/25/2020 12:00:00 AM,463,Barnwell,73,<5,6,<5
8/1/2020 12:00:00 AM,464,Barnwell,65,<5,<5,<5
8/8/2020 12:00:00 AM,465,Barnwell,82,<5,<5,<5
8/15/2020 12:00:00 AM,466,Barnwell,49,<5,<5,<5
8/22/2020 12:00:00 AM,467,Barnwell,43,<5,<5,<5
8/29/2020 12:00:00 AM,468,Barnwell,34,<5,<5,<5
9/5/2020 12:00:00 AM,469,Barnwell,24,<5,<5,<5
9/12/2020 12:00:00 AM,470,Barnwell,22,7,<5,<5
9/19/2020 12:00:00 AM,471,Barnwell,26,<5,<5,
9/26/2020 12:00:00 AM,472,Barnwell,45,6,<5,<5
10/3/2020 12:00:00 AM,473,Barnwell,28,5,<5,
10/10/2020 12:00:00 AM,474,Barnwell,50,<5,<5,<5
10/17/2020 12:00:00 AM,475,Barnwell,47,6,<5,<5
10/24/2020 12:00:00 AM,476,Barnwell,20,<5,<5,<5
10/31/2020 12:00:00 AM,477,Barnwell,16,<5,<5,
11/7/2020 12:00:00 AM,478,Barnwell,13,5,<5,
11/14/2020 12:00:00 AM,479,Barnwell,23,<5,<5,
11/21/2020 12:00:00 AM,480,Barnwell,20,7,<5,<5
11/28/2020 12:00:00 AM,481,Barnwell,21,6,<5,
12/5/2020 12:00:00 AM,482,Barnwell,53,<5,<5,
12/12/2020 12:00:00 AM,483,Barnwell,97,5,<5,
12/19/2020 12:00:00 AM,484,Barnwell,69,59,<5,<5
12/26/2020 12:00:00 AM,485,Barnwell,131,12,5,<5
1/2/2021 12:00:00 AM,486,Barnwell,185,16,7,<5
1/9/2021 12:00:00 AM,487,Barnwell,138,24,<5,<5
1/16/2021 12:00:00 AM,488,Barnwell,128,14,<5,<5
1/23/2021 12:00:00 AM,489,Barnwell,101,12,<5,<5
1/30/2021 12:00:00 AM,490,Barnwell,93,6,<5,<5
2/6/2021 12:00:00 AM,491,Barnwell,53,8,<5,<5
2/13/2021 12:00:00 AM,492,Barnwell,80,17,<5,<5
2/20/2021 12:00:00 AM,493,Barnwell,51,14,<5,
2/27/2021 12:00:00 AM,494,Barnwell,32,14,<5,<5
3/6/2021 12:00:00 AM,495,Barnwell,28,<5,<5,
3/13/2021 12:00:00 AM,496,Barnwell,11,<5,<5,<5
3/20/2021 12:00:00 AM,497,Barnwell,19,<5,<5,<5
3/27/2021 12:00:00 AM,498,Barnwell,13,<5,<5,
4/3/2021 12:00:00 AM,499,Barnwell,6,<5,<5,
4/10/2021 12:00:00 AM,500,Barnwell,12,<5,<5,
4/17/2021 12:00:00 AM,501,Barnwell,19,<5,<5,
4/24/2021 12:00:00 AM,502,Barnwell,14,<5,<5,<5
5/1/2021 12:00:00 AM,503,Barnwell,8,<5,<5,<5
5/8/2021 12:00:00 AM,504,Barnwell,11,11,<5,
5/15/2021 12:00:00 AM,505,Barnwell,<5,12,<5,
5/22/2021 12:00:00 AM,506,Barnwell,5,<5,<5,
5/29/2021 12:00:00 AM,507,Barnwell,<5,<5,<5,<5
6/5/2021 12:00:00 AM,508,Barnwell,<5,<5,<5,
6/12/2021 12:00:00 AM,509,Barnwell,6,7,<5,
6/19/2021 12:00:00 AM,510,Barnwell,<5,<5,<5,
7/3/2021 12:00:00 AM,511,Barnwell,6,<5,<5,<5
7/10/2021 12:00:00 AM,512,Barnwell,<5,6,<5,
7/17/2021 12:00:00 AM,513,Barnwell,6,6,<5,
7/24/2021 12:00:00 AM,514,Barnwell,20,7,<5,
7/31/2021 12:00:00 AM,515,Barnwell,28,11,<5,
8/7/2021 12:00:00 AM,516,Barnwell,51,16,<5,
8/14/2021 12:00:00 AM,517,Barnwell,102,28,<5,<5
8/21/2021 12:00:00 AM,518,Barnwell,70,19,<5,<5
8/28/2021 12:00:00 AM,519,Barnwell,149,50,<5,<5
9/4/2021 12:00:00 AM,520,Barnwell,129,19,<5,<5
9/11/2021 12:00:00 AM,521,Barnwell,128,40,<5,7
9/18/2021 12:00:00 AM,522,Barnwell,102,55,<5,<5
9/25/2021 12:00:00 AM,523,Barnwell,59,21,<5,<5
10/2/2021 12:00:00 AM,524,Barnwell,42,6,<5,<5
10/9/2021 12:00:00 AM,525,Barnwell,38,8,<5,<5
10/16/2021 12:00:00 AM,526,Barnwell,24,<5,<5,<5
10/23/2021 12:00:00 AM,527,Barnwell,16,<5,<5,
10/30/2021 12:00:00 AM,528,Barnwell,7,<5,<5,<5
11/6/2021 12:00:00 AM,529,Barnwell,<5,5,<5,
11/13/2021 12:00:00 AM,530,Barnwell,7,5,<5,
11/20/2021 12:00:00 AM,531,Barnwell,15,6,<5,<5
11/27/2021 12:00:00 AM,532,Barnwell,6,<5,<5,<5
12/4/2021 12:00:00 AM,533,Barnwell,9,5,<5,<5
12/11/2021 12:00:00 AM,534,Barnwell,9,7,<5,
12/18/2021 12:00:00 AM,535,Barnwell,10,7,<5,
3/14/2020 12:00:00 AM,536,Beaufort,<5,<5,<5,
3/21/2020 12:00:00 AM,537,Beaufort,12,<5,<5,
3/28/2020 12:00:00 AM,538,Beaufort,36,<5,16,
4/4/2020 12:00:00 AM,539,Beaufort,109,<5,12,<5
4/11/2020 12:00:00 AM,540,Beaufort,37,<5,9,<5
4/18/2020 12:00:00 AM,541,Beaufort,28,<5,9,<5
4/25/2020 12:00:00 AM,542,Beaufort,28,<5,<5,<5
5/2/2020 12:00:00 AM,543,Beaufort,15,<5,<5,<5
5/9/2020 12:00:00 AM,544,Beaufort,11,<5,<5,<5
5/16/2020 12:00:00 AM,545,Beaufort,15,<5,<5,
5/23/2020 12:00:00 AM,546,Beaufort,47,<5,<5,
5/30/2020 12:00:00 AM,547,Beaufort,53,<5,5,<5
6/6/2020 12:00:00 AM,548,Beaufort,44,<5,<5,
6/13/2020 12:00:00 AM,549,Beaufort,164,<5,5,<5
6/20/2020 12:00:00 AM,550,Beaufort,268,<5,11,
6/27/2020 12:00:00 AM,551,Beaufort,277,<5,10,<5
7/4/2020 12:00:00 AM,552,Beaufort,360,<5,10,<5
7/11/2020 12:00:00 AM,553,Beaufort,517,<5,20,<5
7/18/2020 12:00:00 AM,554,Beaufort,502,<5,22,7
7/25/2020 12:00:00 AM,555,Beaufort,499,<5,17,10
8/1/2020 12:00:00 AM,556,Beaufort,630,<5,31,11
8/8/2020 12:00:00 AM,557,Beaufort,488,<5,21,7
8/15/2020 12:00:00 AM,558,Beaufort,279,<5,20,5
8/22/2020 12:00:00 AM,559,Beaufort,218,7,10,<5
8/29/2020 12:00:00 AM,560,Beaufort,201,<5,11,5
9/5/2020 12:00:00 AM,561,Beaufort,236,16,5,<5
9/12/2020 12:00:00 AM,562,Beaufort,158,<5,<5,6
9/19/2020 12:00:00 AM,563,Beaufort,213,<5,10,<5
9/26/2020 12:00:00 AM,564,Beaufort,152,11,6,<5
10/3/2020 12:00:00 AM,565,Beaufort,119,9,5,<5
10/10/2020 12:00:00 AM,566,Beaufort,136,5,<5,<5
10/17/2020 12:00:00 AM,567,Beaufort,95,6,<5,<5
10/24/2020 12:00:00 AM,568,Beaufort,124,5,7,<5
10/31/2020 12:00:00 AM,569,Beaufort,126,<5,5,<5
11/7/2020 12:00:00 AM,570,Beaufort,146,13,5,
11/14/2020 12:00:00 AM,571,Beaufort,206,7,10,
11/21/2020 12:00:00 AM,572,Beaufort,245,14,7,<5
11/28/2020 12:00:00 AM,573,Beaufort,240,20,7,
12/5/2020 12:00:00 AM,574,Beaufort,411,36,12,
12/12/2020 12:00:00 AM,575,Beaufort,511,34,12,<5
12/19/2020 12:00:00 AM,576,Beaufort,495,88,29,<5
12/26/2020 12:00:00 AM,577,Beaufort,590,99,15,6
1/2/2021 12:00:00 AM,578,Beaufort,761,104,33,10
1/9/2021 12:00:00 AM,579,Beaufort,874,142,33,9
1/16/2021 12:00:00 AM,580,Beaufort,881,119,10,6
1/23/2021 12:00:00 AM,581,Beaufort,630,150,15,18
1/30/2021 12:00:00 AM,582,Beaufort,675,119,29,6
2/6/2021 12:00:00 AM,583,Beaufort,406,83,20,10
2/13/2021 12:00:00 AM,584,Beaufort,285,97,11,8
2/20/2021 12:00:00 AM,585,Beaufort,273,100,12,6
2/27/2021 12:00:00 AM,586,Beaufort,256,93,10,7
3/6/2021 12:00:00 AM,587,Beaufort,157,76,7,<5
3/13/2021 12:00:00 AM,588,Beaufort,92,73,5,<5
3/20/2021 12:00:00 AM,589,Beaufort,107,51,5,<5
3/27/2021 12:00:00 AM,590,Beaufort,97,52,<5,<5
4/3/2021 12:00:00 AM,591,Beaufort,66,44,<5,<5
4/10/2021 12:00:00 AM,592,Beaufort,73,36,<5,<5
4/17/2021 12:00:00 AM,593,Beaufort,49,33,<5,
4/24/2021 12:00:00 AM,594,Beaufort,55,22,<5,<5
5/1/2021 12:00:00 AM,595,Beaufort,60,29,5,<5
5/8/2021 12:00:00 AM,596,Beaufort,53,29,<5,<5
5/15/2021 12:00:00 AM,597,Beaufort,60,22,<5,<5
5/22/2021 12:00:00 AM,598,Beaufort,50,28,<5,<5
5/29/2021 12:00:00 AM,599,Beaufort,44,18,<5,<5
6/5/2021 12:00:00 AM,600,Beaufort,28,15,<5,
6/12/2021 12:00:00 AM,601,Beaufort,33,8,<5,<5
6/19/2021 12:00:00 AM,602,Beaufort,15,9,<5,
6/26/2021 12:00:00 AM,603,Beaufort,23,19,<5,
7/3/2021 12:00:00 AM,604,Beaufort,31,19,<5,
7/10/2021 12:00:00 AM,605,Beaufort,48,16,5,
7/17/2021 12:00:00 AM,606,Beaufort,63,21,<5,
7/24/2021 12:00:00 AM,607,Beaufort,215,106,10,
7/31/2021 12:00:00 AM,608,Beaufort,450,153,19,<5
8/7/2021 12:00:00 AM,609,Beaufort,825,197,33,<5
8/14/2021 12:00:00 AM,610,Beaufort,968,214,37,<5
8/21/2021 12:00:00 AM,611,Beaufort,1093,250,38,15
8/28/2021 12:00:00 AM,612,Beaufort,971,190,30,<5
9/4/2021 12:00:00 AM,613,Beaufort,977,216,42,11
9/11/2021 12:00:00 AM,614,Beaufort,671,244,35,13
9/18/2021 12:00:00 AM,615,Beaufort,564,159,20,12
9/25/2021 12:00:00 AM,616,Beaufort,305,107,15,9
10/2/2021 12:00:00 AM,617,Beaufort,276,75,16,10
10/9/2021 12:00:00 AM,618,Beaufort,163,93,8,<5
10/16/2021 12:00:00 AM,619,Beaufort,143,78,7,6
10/23/2021 12:00:00 AM,620,Beaufort,65,45,5,6
10/30/2021 12:00:00 AM,621,Beaufort,81,33,<5,<5
11/6/2021 12:00:00 AM,622,Beaufort,94,36,5,<5
11/13/2021 12:00:00 AM,623,Beaufort,36,26,<5,
11/20/2021 12:00:00 AM,624,Beaufort,90,34,<5,
11/27/2021 12:00:00 AM,625,Beaufort,50,25,<5,<5
12/4/2021 12:00:00 AM,626,Beaufort,97,41,<5,
12/11/2021 12:00:00 AM,627,Beaufort,91,37,<5,<5
12/18/2021 12:00:00 AM,628,Beaufort,126,64,<5,<5
3/21/2020 12:00:00 AM,629,Berkeley,<5,<5,<5,
3/28/2020 12:00:00 AM,630,Berkeley,14,<5,<5,
4/4/2020 12:00:00 AM,631,Berkeley,36,<5,6,
4/11/2020 12:00:00 AM,632,Berkeley,43,<5,6,<5
4/18/2020 12:00:00 AM,633,Berkeley,49,<5,5,<5
4/25/2020 12:00:00 AM,634,Berkeley,35,<5,<5,<5
5/2/2020 12:00:00 AM,635,Berkeley,11,<5,<5,5
5/9/2020 12:00:00 AM,636,Berkeley,6,<5,<5,<5
5/16/2020 12:00:00 AM,637,Berkeley,35,<5,5,
5/23/2020 12:00:00 AM,638,Berkeley,20,<5,<5,
5/30/2020 12:00:00 AM,639,Berkeley,23,<5,5,<5
6/6/2020 12:00:00 AM,640,Berkeley,40,<5,<5,<5
6/13/2020 12:00:00 AM,641,Berkeley,116,<5,<5,<5
6/20/2020 12:00:00 AM,642,Berkeley,230,<5,5,<5
6/27/2020 12:00:00 AM,643,Berkeley,354,<5,13,<5
7/4/2020 12:00:00 AM,644,Berkeley,705,<5,11,<5
7/11/2020 12:00:00 AM,645,Berkeley,712,<5,12,6
7/18/2020 12:00:00 AM,646,Berkeley,739,<5,34,9
7/25/2020 12:00:00 AM,647,Berkeley,494,<5,18,17
8/1/2020 12:00:00 AM,648,Berkeley,401,7,11,<5
8/8/2020 12:00:00 AM,649,Berkeley,344,6,12,10
8/15/2020 12:00:00 AM,650,Berkeley,252,17,9,<5
8/22/2020 12:00:00 AM,651,Berkeley,159,11,7,<5
8/29/2020 12:00:00 AM,652,Berkeley,218,13,6,5
9/5/2020 12:00:00 AM,653,Berkeley,129,11,<5,<5
9/12/2020 12:00:00 AM,654,Berkeley,87,13,7,<5
9/19/2020 12:00:00 AM,655,Berkeley,103,11,5,<5
9/26/2020 12:00:00 AM,656,Berkeley,101,22,5,
10/3/2020 12:00:00 AM,657,Berkeley,59,7,<5,<5
10/10/2020 12:00:00 AM,658,Berkeley,111,20,<5,<5
10/17/2020 12:00:00 AM,659,Berkeley,147,32,<5,<5
10/24/2020 12:00:00 AM,660,Berkeley,166,46,8,
10/31/2020 12:00:00 AM,661,Berkeley,126,53,11,<5
11/7/2020 12:00:00 AM,662,Berkeley,169,45,6,<5
11/14/2020 12:00:00 AM,663,Berkeley,191,35,5,<5
11/21/2020 12:00:00 AM,664,Berkeley,149,19,<5,<5
11/28/2020 12:00:00 AM,665,Berkeley,211,25,<5,<5
12/5/2020 12:00:00 AM,666,Berkeley,368,67,5,<5
12/12/2020 12:00:00 AM,667,Berkeley,383,85,9,<5
12/19/2020 12:00:00 AM,668,Berkeley,347,119,9,<5
12/26/2020 12:00:00 AM,669,Berkeley,339,120,7,<5
1/2/2021 12:00:00 AM,670,Berkeley,562,161,18,8
1/9/2021 12:00:00 AM,671,Berkeley,777,198,22,10
1/16/2021 12:00:00 AM,672,Berkeley,682,186,8,9
1/23/2021 12:00:00 AM,673,Berkeley,564,172,11,10
1/30/2021 12:00:00 AM,674,Berkeley,600,187,14,7
2/6/2021 12:00:00 AM,675,Berkeley,499,137,<5,10
2/13/2021 12:00:00 AM,676,Berkeley,377,177,6,<5
2/20/2021 12:00:00 AM,677,Berkeley,252,120,6,<5
2/27/2021 12:00:00 AM,678,Berkeley,243,123,14,<5
3/6/2021 12:00:00 AM,679,Berkeley,184,109,7,<5
3/13/2021 12:00:00 AM,680,Berkeley,136,132,<5,<5
3/20/2021 12:00:00 AM,681,Berkeley,170,94,8,<5
3/27/2021 12:00:00 AM,682,Berkeley,195,125,<5,<5
4/3/2021 12:00:00 AM,683,Berkeley,167,84,5,<5
4/10/2021 12:00:00 AM,684,Berkeley,170,77,10,<5
4/17/2021 12:00:00 AM,685,Berkeley,181,124,<5,<5
4/24/2021 12:00:00 AM,686,Berkeley,153,71,5,<5
5/1/2021 12:00:00 AM,687,Berkeley,132,66,6,<5
5/8/2021 12:00:00 AM,688,Berkeley,88,33,<5,<5
5/15/2021 12:00:00 AM,689,Berkeley,74,43,<5,<5
5/22/2021 12:00:00 AM,690,Berkeley,61,43,<5,<5
5/29/2021 12:00:00 AM,691,Berkeley,44,26,<5,
6/5/2021 12:00:00 AM,692,Berkeley,42,15,<5,<5
6/12/2021 12:00:00 AM,693,Berkeley,39,13,<5,<5
6/19/2021 12:00:00 AM,694,Berkeley,48,13,<5,<5
6/26/2021 12:00:00 AM,695,Berkeley,44,11,<5,
7/3/2021 12:00:00 AM,696,Berkeley,50,19,<5,
7/10/2021 12:00:00 AM,697,Berkeley,83,32,<5,
7/17/2021 12:00:00 AM,698,Berkeley,119,39,<5,<5
7/24/2021 12:00:00 AM,699,Berkeley,273,68,7,<5
7/31/2021 12:00:00 AM,700,Berkeley,540,102,11,<5
8/7/2021 12:00:00 AM,701,Berkeley,727,138,11,<5
8/14/2021 12:00:00 AM,702,Berkeley,924,209,15,<5
8/21/2021 12:00:00 AM,703,Berkeley,1094,252,18,8
8/28/2021 12:00:00 AM,704,Berkeley,1427,361,14,11
9/4/2021 12:00:00 AM,705,Berkeley,1467,514,20,9
9/11/2021 12:00:00 AM,706,Berkeley,1117,274,28,15
9/18/2021 12:00:00 AM,707,Berkeley,814,256,27,24
9/25/2021 12:00:00 AM,708,Berkeley,540,174,23,20
10/2/2021 12:00:00 AM,709,Berkeley,377,156,23,15
10/9/2021 12:00:00 AM,710,Berkeley,259,100,12,15
10/16/2021 12:00:00 AM,711,Berkeley,160,76,<5,<5
10/23/2021 12:00:00 AM,712,Berkeley,113,48,<5,7
10/30/2021 12:00:00 AM,713,Berkeley,95,34,<5,<5
11/6/2021 12:00:00 AM,714,Berkeley,99,34,<5,<5
11/13/2021 12:00:00 AM,715,Berkeley,99,52,7,<5
11/20/2021 12:00:00 AM,716,Berkeley,103,38,<5,<5
11/27/2021 12:00:00 AM,717,Berkeley,53,18,<5,<5
12/4/2021 12:00:00 AM,718,Berkeley,114,49,7,
12/11/2021 12:00:00 AM,719,Berkeley,141,72,9,<5
12/18/2021 12:00:00 AM,720,Berkeley,167,80,8,<5
3/21/2020 12:00:00 AM,721,Calhoun,<5,<5,<5,
3/28/2020 12:00:00 AM,722,Calhoun,<5,<5,<5,<5
4/4/2020 12:00:00 AM,723,Calhoun,<5,<5,<5,<5
4/11/2020 12:00:00 AM,724,Calhoun,<5,<5,<5,
4/18/2020 12:00:00 AM,725,Calhoun,<5,<5,<5,
4/25/2020 12:00:00 AM,726,Calhoun,<5,<5,<5,
5/2/2020 12:00:00 AM,727,Calhoun,<5,<5,<5,
5/9/2020 12:00:00 AM,728,Calhoun,<5,<5,<5,
5/30/2020 12:00:00 AM,729,Calhoun,59,<5,<5,
6/6/2020 12:00:00 AM,730,Calhoun,7,<5,<5,
6/13/2020 12:00:00 AM,731,Calhoun,12,<5,<5,
6/20/2020 12:00:00 AM,732,Calhoun,31,<5,<5,
6/27/2020 12:00:00 AM,733,Calhoun,13,<5,<5,
7/4/2020 12:00:00 AM,734,Calhoun,25,<5,<5,<5
7/11/2020 12:00:00 AM,735,Calhoun,44,<5,<5,
7/18/2020 12:00:00 AM,736,Calhoun,62,<5,6,<5
7/25/2020 12:00:00 AM,737,Calhoun,47,<5,<5,<5
8/1/2020 12:00:00 AM,738,Calhoun,44,<5,<5,<5
8/8/2020 12:00:00 AM,739,Calhoun,18,<5,<5,<5
8/15/2020 12:00:00 AM,740,Calhoun,18,<5,<5,<5
8/22/2020 12:00:00 AM,741,Calhoun,14,<5,<5,<5
8/29/2020 12:00:00 AM,742,Calhoun,10,<5,<5,
9/5/2020 12:00:00 AM,743,Calhoun,13,<5,<5,
9/12/2020 12:00:00 AM,744,Calhoun,6,<5,<5,<5
9/19/2020 12:00:00 AM,745,Calhoun,7,<5,<5,
9/26/2020 12:00:00 AM,746,Calhoun,6,<5,<5,<5
10/3/2020 12:00:00 AM,747,Calhoun,17,<5,<5,
10/10/2020 12:00:00 AM,748,Calhoun,24,<5,<5,
10/17/2020 12:00:00 AM,749,Calhoun,7,<5,<5,
10/24/2020 12:00:00 AM,750,Calhoun,13,<5,<5,
10/31/2020 12:00:00 AM,751,Calhoun,<5,<5,<5,
11/7/2020 12:00:00 AM,752,Calhoun,<5,<5,<5,
11/14/2020 12:00:00 AM,753,Calhoun,7,<5,<5,
11/21/2020 12:00:00 AM,754,Calhoun,16,<5,<5,
11/28/2020 12:00:00 AM,755,Calhoun,11,<5,<5,
12/5/2020 12:00:00 AM,756,Calhoun,26,6,<5,
12/12/2020 12:00:00 AM,757,Calhoun,67,5,<5,
12/19/2020 12:00:00 AM,758,Calhoun,61,<5,<5,
12/26/2020 12:00:00 AM,759,Calhoun,49,<5,<5,<5
1/2/2021 12:00:00 AM,760,Calhoun,76,7,<5,<5
1/9/2021 12:00:00 AM,761,Calhoun,69,6,<5,<5
1/16/2021 12:00:00 AM,762,Calhoun,53,10,5,<5
1/23/2021 12:00:00 AM,763,Calhoun,56,<5,<5,<5
1/30/2021 12:00:00 AM,764,Calhoun,61,6,<5,<5
2/6/2021 12:00:00 AM,765,Calhoun,20,5,<5,<5
2/13/2021 12:00:00 AM,766,Calhoun,15,11,<5,<5
2/20/2021 12:00:00 AM,767,Calhoun,14,<5,<5,
2/27/2021 12:00:00 AM,768,Calhoun,6,<5,<5,<5
3/6/2021 12:00:00 AM,769,Calhoun,15,<5,<5,
3/13/2021 12:00:00 AM,770,Calhoun,20,<5,<5,
3/20/2021 12:00:00 AM,771,Calhoun,10,<5,<5,
3/27/2021 12:00:00 AM,772,Calhoun,<5,<5,<5,
4/3/2021 12:00:00 AM,773,Calhoun,<5,<5,<5,
4/10/2021 12:00:00 AM,774,Calhoun,<5,<5,<5,
4/17/2021 12:00:00 AM,775,Calhoun,6,<5,<5,
4/24/2021 12:00:00 AM,776,Calhoun,<5,<5,<5,
5/1/2021 12:00:00 AM,777,Calhoun,11,<5,<5,
5/8/2021 12:00:00 AM,778,Calhoun,6,<5,<5,
5/15/2021 12:00:00 AM,779,Calhoun,<5,<5,<5,
5/22/2021 12:00:00 AM,780,Calhoun,<5,<5,<5,
5/29/2021 12:00:00 AM,781,Calhoun,<5,<5,<5,
6/5/2021 12:00:00 AM,782,Calhoun,<5,<5,<5,
6/12/2021 12:00:00 AM,783,Calhoun,<5,<5,<5,
6/19/2021 12:00:00 AM,784,Calhoun,<5,<5,<5,
7/3/2021 12:00:00 AM,785,Calhoun,<5,<5,<5,
7/10/2021 12:00:00 AM,786,Calhoun,<5,<5,<5,
7/17/2021 12:00:00 AM,787,Calhoun,<5,<5,<5,
7/24/2021 12:00:00 AM,788,Calhoun,9,<5,<5,
7/31/2021 12:00:00 AM,789,Calhoun,16,<5,<5,<5
8/7/2021 12:00:00 AM,790,Calhoun,25,<5,<5,
8/14/2021 12:00:00 AM,791,Calhoun,29,9,<5,
8/21/2021 12:00:00 AM,792,Calhoun,41,13,<5,<5
8/28/2021 12:00:00 AM,793,Calhoun,62,9,<5,<5
9/4/2021 12:00:00 AM,794,Calhoun,41,7,<5,<5
9/11/2021 12:00:00 AM,795,Calhoun,28,13,<5,<5
9/18/2021 12:00:00 AM,796,Calhoun,22,13,<5,<5
9/25/2021 12:00:00 AM,797,Calhoun,17,7,<5,
10/2/2021 12:00:00 AM,798,Calhoun,8,<5,<5,<5
10/9/2021 12:00:00 AM,799,Calhoun,6,<5,<5,
10/16/2021 12:00:00 AM,800,Calhoun,9,<5,<5,<5
10/23/2021 12:00:00 AM,801,Calhoun,7,<5,<5,
10/30/2021 12:00:00 AM,802,Calhoun,6,<5,<5,
11/6/2021 12:00:00 AM,803,Calhoun,8,7,<5,
11/13/2021 12:00:00 AM,804,Calhoun,<5,<5,<5,
11/20/2021 12:00:00 AM,805,Calhoun,<5,<5,<5,
11/27/2021 12:00:00 AM,806,Calhoun,8,<5,<5,
12/4/2021 12:00:00 AM,807,Calhoun,<5,8,<5,
12/11/2021 12:00:00 AM,808,Calhoun,<5,<5,<5,
12/18/2021 12:00:00 AM,809,Calhoun,5,<5,<5,
3/7/2020 12:00:00 AM,810,Charleston,<5,<5,<5,
3/14/2020 12:00:00 AM,811,Charleston,<5,<5,<5,
3/21/2020 12:00:00 AM,812,Charleston,20,<5,6,<5
3/28/2020 12:00:00 AM,813,Charleston,101,<5,<5,
4/4/2020 12:00:00 AM,814,Charleston,174,<5,16,
4/11/2020 12:00:00 AM,815,Charleston,68,<5,6,<5
4/18/2020 12:00:00 AM,816,Charleston,47,<5,<5,<5
4/25/2020 12:00:00 AM,817,Charleston,43,<5,6,<5
